ID,Text
NDS_027-f-z.eaf,когда мы уже ложились спать.
NDS_027-f-z.eaf, она мне привезла 
NDS_027-f-z.eaf, ну
NDS_027-f-z.eaf, привезла она мне какие-то  подарки не подарки
NDS_027-f-z.eaf, не помню.
NDS_027-f-z.eaf, А за ней какая-то машина что ли ехала
NDS_027-f-z.eaf, вот
NDS_027-f-z.eaf, я бабушке говорю:
NDS_027-f-z.eaf,Бабушка
NDS_027-f-z.eaf,А что это такое?
NDS_027-f-z.eaf,Она говорит:
NDS_027-f-z.eaf, Ну может быть это к твоим подружкам или к другой палате приехала...
NDS_028-m-z.eaf,Я вообще там  подружился с кем 
NDS_028-m-z.eaf, ну
NDS_028-m-z.eaf,с кем-то
NDS_028-m-z.eaf,   и потом в общем 
NDS_028-m-z.eaf, ну
NDS_028-m-z.eaf, там
NDS_028-m-z.eaf, вот с одноклассником.
NDS_028-m-z.eaf, Там у нас новенькие были!
NDS_028-m-z.eaf, И в общем ну сходили мы с ним в школу
NDS_028-m-z.eaf, а потом  мне приснилось
NDS_028-m-z.eaf,что я  ну как-то двойку получил.
NDS_028-m-z.eaf, И  ну  в общем   потом  ну я сильно переживал
NDS_028-m-z.eaf, ну
NDS_028-m-z.eaf,и как бы  хотел спрятать дневник.
NDS_028-m-z.eaf,От родителей.
NDS_028-m-z.eaf, Ну   ну как-т 
NDS_028-m-z.eaf,Как бы у меня не получалось  помещалось.
NDS_028-m-z.eaf, А потом  этот  я хотел 
NDS_028-m-z.eaf, ну
NDS_028-m-z.eaf,как бы снилось мне
NDS_028-m-z.eaf,что я хотел исправить
NDS_028-m-z.eaf, а потом меня разбудили.
NDS_028-m-z.eaf, Бабушка.
NDS_028-m-z.eaf, Ну чтоб в школу идти.
NDS_029-m-z.eaf,Ну  к   я как будто бы стоял возле окна
NDS_029-m-z.eaf, и смотрел  на улицу.
NDS_029-m-z.eaf, Эт 
NDS_029-m-z.eaf,     Ну
NDS_029-m-z.eaf, и тут эээ  н  ну на́чался 
NDS_029-m-z.eaf, А я  а у меня б  а было открытое окно.
NDS_029-m-z.eaf, На́чался сильный ветер.
NDS_029-m-z.eaf,Я его закрыл.
NDS_029-m-z.eaf, А у меня д   ну домашнее задание не было выучено.
NDS_029-m-z.eaf, И эээ  ээ    ээ  ммм я захотел пойти на улицу
NDS_029-m-z.eaf,гулять.
NDS_029-m-z.eaf, И пошёл
NDS_029-m-z.eaf, гулял ээ др  много с друзьями
NDS_029-m-z.eaf, а пот 
NDS_029-m-z.eaf,ну
NDS_029-m-z.eaf, увлёкся
NDS_029-m-z.eaf,и не следил за временем.
NDS_029-m-z.eaf, Тут ээ  я пришёл домой
NDS_029-m-z.eaf,и раздался звонок.
NDS_029-m-z.eaf, Я подня́л трубку
NDS_029-m-z.eaf,и    ну мама мне говорила
NDS_029-m-z.eaf,что Мы сейчас придём через  минут десять.
NDS_029-m-z.eaf, Я тогда посмотрел на время
NDS_029-m-z.eaf,и    увидел
NDS_029-m-z.eaf,что  ну  я  перегулял.
NDS_029-m-z.eaf,  Я-а бросился делать уроки
NDS_029-m-z.eaf, н   но тут ээ раздался звонок в дверь.
NDS_029-m-z.eaf, ээ Я посмотрел в глазок
NDS_029-m-z.eaf,и там зашли  родители.
NDS_029-m-z.eaf, А я 
NDS_029-m-z.eaf, ну с недоделанными  у   ну  уроками
NDS_029-m-z.eaf,  ээ извинился перед ними
NDS_029-m-z.eaf,и они меня простили.
NDS_030-f-z.eaf,Мне приснилось
NDS_030-f-z.eaf, как   ка   как я 
NDS_030-f-z.eaf, как мне мама  ночью положила в портфель куклу
NDS_030-f-z.eaf,которую я очень хотела.
NDS_030-f-z.eaf, Вот
NDS_030-f-z.eaf, утром 
NDS_030-f-z.eaf,когда мама мне обычно даёт  попить
NDS_030-f-z.eaf,  она мне дала  бутылку
NDS_030-f-z.eaf,и я её начала класть.
NDS_030-f-z.eaf,И вдруг я увидела какую-то  коробку.
NDS_030-f-z.eaf, С бантиком сверху.
NDS_030-f-z.eaf, Вся запечатанная в бумагу.
NDS_030-f-z.eaf, Я её ра 
NDS_030-f-z.eaf, Я её раскрыла
NDS_030-f-z.eaf,а там оказалась  кукла.
NDS_030-f-z.eaf, Причем не просто кукла
NDS_030-f-z.eaf, я увидела куклу
NDS_030-f-z.eaf, как-то раскрыла коробку
NDS_030-f-z.eaf,а там оказалась ещё куча-куча всего:
NDS_030-f-z.eaf, какие-то разные стульчики
NDS_030-f-z.eaf, мм  эээ  приборы разные столовые
NDS_030-f-z.eaf, кровать
NDS_030-f-z.eaf, стол
NDS_030-f-z.eaf,стул
NDS_030-f-z.eaf,лампа
NDS_030-f-z.eaf, прихожая...
NDS_030-f-z.eaf, Больше ничего.
NDS_031-f-z.eaf,Там была  пло    площадка  танцевальная
NDS_031-f-z.eaf, мы протанц   все оттанцевали
NDS_031-f-z.eaf,и пош   разошлись по домам
NDS_031-f-z.eaf, потом через некоторое время меня позвала  подружка
NDS_031-f-z.eaf,и мы увидели  площадку
NDS_031-f-z.eaf, на   на которой на асфальте  было  множество-множество разных червяков.
NDS_031-f-z.eaf, А дальше  чего-т
NDS_032-m-z.eaf,Входит это  мальчик
NDS_032-m-z.eaf,   ну к другому
NDS_032-m-z.eaf, и говорит:
NDS_032-m-z.eaf,Дай мне поиграть машинку
NDS_032-m-z.eaf,  А тот говорит:
NDS_032-m-z.eaf, Нет
NDS_032-m-z.eaf,я тебе не дам.
NDS_032-m-z.eaf,Потому что ты  со мной  дерёшься.
NDS_032-m-z.eaf,   А  а он говорит:
NDS_032-m-z.eaf, Ну  пожалуйста!
NDS_032-m-z.eaf,   Ну
NDS_032-m-z.eaf,он дал
NDS_032-m-z.eaf, и я подхожу:
NDS_032-m-z.eaf, Чего вы тут спорите?
NDS_032-m-z.eaf,  И   и всё.
NDS_033-m-z.eaf, Шли мы  по  ль   лесу вот
NDS_033-m-z.eaf, и  я нашёл  много грибов.
NDS_033-m-z.eaf, Чем  мои братья.
NDS_033-m-z.eaf,  
NDS_033-m-z.eaf, И говорю:
NDS_033-m-z.eaf, Вот у меня сколько грибов!
NDS_033-m-z.eaf, Вот и  всё.
NDS_034-m-z.eaf,сон
NDS_034-m-z.eaf,это когда я потерялся.
NDS_034-m-z.eaf, Вот я вышел из дома
NDS_034-m-z.eaf,были 
NDS_034-m-z.eaf, ээ никого не было дома
NDS_034-m-z.eaf,мне оставили ключи.
NDS_034-m-z.eaf, ээ  Я-а  погулял чуть-чуть
NDS_034-m-z.eaf, потом захотел есть
NDS_034-m-z.eaf, пошёл домой
NDS_034-m-z.eaf,там никого не было
NDS_034-m-z.eaf, потом начал искать своих родителей
NDS_034-m-z.eaf, по 
NDS_034-m-z.eaf, вышел ээ из подъезда
NDS_034-m-z.eaf,никого нигде нет
NDS_034-m-z.eaf, обошёл вот  где-то пол-улицы
NDS_034-m-z.eaf, никого не было.
NDS_034-m-z.eaf, Потом я испугался
NDS_034-m-z.eaf, побежал вот куда глаз  глаза глядят
NDS_034-m-z.eaf, вдруг увидел какого-то мальчика
NDS_034-m-z.eaf, я у него спросил:
NDS_034-m-z.eaf, Где мои родители?
NDS_034-m-z.eaf, Ну
NDS_034-m-z.eaf, он сказал:
NDS_034-m-z.eaf, Возвращайся домой
NDS_034-m-z.eaf,ты увидишь их там.
NDS_034-m-z.eaf, я вернулся домой
NDS_034-m-z.eaf,и их  увидел.
NDS_035-m-z.eaf,пошёл внутрь.
NDS_035-m-z.eaf, Ну не знаю
NDS_035-m-z.eaf,откуда возвращался
NDS_035-m-z.eaf, мы з  мы зашли в магазин.
NDS_035-m-z.eaf,   Ну
NDS_035-m-z.eaf, и она чего-то покупала
NDS_035-m-z.eaf,а я заш 
NDS_035-m-z.eaf, У меня деньги были
NDS_035-m-z.eaf,тысяча
NDS_035-m-z.eaf, и я на эт  ээ  на эти деньги купил это  кассету.
NDS_035-m-z.eaf, Всь
